workflow,url,gold_answer,n_workers_total,n_attempts_total,n_repeated_worker_votes,n_conflicted_workers,n_valid_votes,n_correct,n_incorrect,correct_share,incorrect_share,repeat_worker_share,conflict_worker_share,yes_count,yes_share,no_count,no_share,not_working_count,not_working_share,eligible_by_n,is_difficult,is_ambiguous,is_conflicted_repeats,flag
REGION_MARKUP,https://darberrysmr.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dargez-shop.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dari-cveti27.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dariflower.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://darpol.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://darsisawsum.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://das-audio.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dat-ekt.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://davavto29.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://davidgray.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://davnil.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://de-art.msk.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://decanter.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://decorativca.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://decorsky.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://deft-doors.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://deko-home.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dekordoors.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://deliaflowers.com,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://delo124.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://delo65.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://delokontura.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://delolift.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://delta-battery.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://denzel812.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://derevo72.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://derevoreznoe.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://deshevie-dveri.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://designporn.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://desporte.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://detali-prazdnika.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://detalitex.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://deti-krovati.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://detsadyar.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://deuce-time.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dez-optima.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dezstandart62.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dff24.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dfsport.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://diamania.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://diana-sport.com,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://diantus.biz,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://digitalii.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://digitalserv.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dikom-baza.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dinakom.net,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dinamiki-msk.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dinastia.gold,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dioptria555.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://directmedia.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://director-mebel.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://directoria-moder.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://discount-santechnika.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://disdoge.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://divan.best,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://divanday.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://divaroza.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://diz-divani.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dizainazona.com,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dkv33.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dlt.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dlyavann.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dm-parts.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dmtoy.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://do-way.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dobrayamebel.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dobroded.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dobrostroika.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dobrostroy-elabuga.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dobrozdor.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://docacentre.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dokastom.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dokset.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dolcenoce.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dolflowers.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dollsempire.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dom-san.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dom-toma.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dombotinka.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domchokolada.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domcvetov.net,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domcvetovspb.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domdivanov86.com,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domhamona.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domhimik.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domilfo.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dominiglasscentre.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domix-club.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domkovrolina.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domocentr-dimitrovgrad.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domostroy-chernushka.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domostroy-iskitim.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domplit-spb.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://domsamogona.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://donbass-shina.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://donmate.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://donnarosa.su,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://donolux.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://donormotors.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://donpaper.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://donsportmag.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://donydrop.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://doorpass.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://doorsistems.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dorognet.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://doshkolnik39.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://doska50.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dostavka-tsvetov.com,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dostavkacvetov-spb.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dostavkacvetovsochi.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dostoevsky-club.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dosugmebel.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dpam-russia.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dpclimate.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dream-zona.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dreambook24.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dressone.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://drev-mebel.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://drevosil.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://driedflowershop.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://drlastik.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dropcolor.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dropflowers.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://drsadykova.pro,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://drtechno.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://drugietsvety.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://drvt.shop,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://drygmotors.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dtmskin.com,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dtservice.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dubayskoe-zoloto.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dubmix.shop,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dubok.su,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://duck-duck.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dudarevmotorsport.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dugardrus.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dulevo.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://duma-mebel.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dvakvadrata.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dvarukava.ru,not_working,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,2,1.0,False,False,False,False,ok
REGION_MARKUP,https://dvavtomatika.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dve-ruchki.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dver.com,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dver77.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dveri-dnr.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dveri-domoi.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dveri-ekat.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dveri-leko.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dveri-nevskidom.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dveri-sarko.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dveri-tut.com,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dveri-vek.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dveri24.com,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dveri812.spb.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dverigranit-zavod.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dverilike.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dverineva.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dveriokna-tut.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dveriopt26.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dverka19.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dverrr.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dvizenie.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dx78.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dymet.store,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://dysonofficially.ru,not_working,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,2,1.0,False,False,False,False,ok
REGION_MARKUP,https://dzhaodao.ru,no,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,0,0.0,2,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://e-bt.ru,yes,2,2,0,0,2,2,0,1.0,0.0,0.0,0.0,2,1.0,0,0.0,0,0.0,False,False,False,False,ok
