workflow,url,gold_answer,worker_id,attempt_count,unique_answers_count,answers_seen,correctness_seen,resolved_worker_answer,resolved_is_correct,is_worker_conflict
REGION_MARKUP,https://art-salut.ru,no,5c830ad9-06af-4878-bb71-5469932d7e00,1,1,yes,false,yes,False,False
REGION_MARKUP,https://art-salut.ru,no,b273c142-446e-4aa3-80f8-4af0297751f1,1,1,no,true,no,True,False
REGION_MARKUP,https://art-stroy-nn.ru,no,5bd6bebf-cb47-4ead-94b7-c09f1d660d15,1,1,no,true,no,True,False
REGION_MARKUP,https://art-stroy-nn.ru,no,8e2dd66c-1fd5-459c-a434-9d57acd6cad4,1,1,no,true,no,True,False
REGION_MARKUP,https://art-stroy-nn.ru,no,ee98bff1-23a8-4c0d-983e-aa7bba3d147c,1,1,no,true,no,True,False
REGION_MARKUP,https://art-texx.ru,yes,78035928-9f3b-4829-94e1-c29110fd1e35,1,1,yes,true,yes,True,False
REGION_MARKUP,https://art-vent.ru,no,177b2566-279b-4d8d-b890-b9383748b9b3,1,1,no,true,no,True,False
REGION_MARKUP,https://art-vent.ru,no,1bcdeaa8-2d56-49b8-b5f7-01e89139dad9,1,1,no,true,no,True,False
REGION_MARKUP,https://artaban.ru,yes,071fe999-2435-4fbe-9d18-87ce0ba97f38,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artaban.ru,yes,168ba11f-95a0-4831-923c-adffa9344f98,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artaban.ru,yes,4a9f6703-8890-478c-975c-3887b7eac05d,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artaban.ru,yes,e789f000-ed93-4774-89d6-c9c263c38993,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artandkids.ru,yes,a055576a-3056-440b-9e8b-456cb6166b71,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artandkids.ru,yes,ee98bff1-23a8-4c0d-983e-aa7bba3d147c,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artauro.ru,yes,dd1309ac-306f-4745-916c-a54afbf2ef75,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artbp.ru,no,e95d1013-bd6e-4eba-94ca-a5b2c745affa,1,1,no,true,no,True,False
REGION_MARKUP,https://artbp.ru,no,f46da440-bf82-4ee7-93c1-5527712931cb,1,1,no,true,no,True,False
REGION_MARKUP,https://artbuket.net,no,6eaebfb1-bda9-4b43-8823-79722578b54b,1,1,no,true,no,True,False
REGION_MARKUP,https://artbuket.net,no,e5265d32-d17d-45e3-8dbe-d9a2c14063cc,1,1,no,true,no,True,False
REGION_MARKUP,https://artcer.ru,no,40addc7f-7f68-47c7-96b3-e649693796fb,1,1,no,true,no,True,False
REGION_MARKUP,https://artcer.ru,no,ff1af0a7-297b-47bb-bfd0-61703542d27e,1,1,no,true,no,True,False
REGION_MARKUP,https://artdefleur.ru,no,09ad474f-4de4-4f17-9057-776f63dd5640,1,1,not_working,false,not_working,False,False
REGION_MARKUP,https://artdefleur.ru,no,674644c1-7c9c-408e-bbe8-84234a560570,1,1,no,true,no,True,False
REGION_MARKUP,https://artec.su,yes,825bda81-a66e-4691-b54d-8cebbb449e80,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artec.su,yes,93d6f53a-1211-4106-915b-bbd21f0bf56a,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artec.su,yes,9b1c16bc-130e-45dc-a623-b98cde0ffd5a,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artec.su,yes,b2fc8a5b-1dfe-49b3-bc98-18346f26d4a9,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artefacto.ru,yes,8f836c2e-4fd0-4c36-8ac1-0db2700d2780,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artefacto.ru,yes,db8e8bf2-24f6-4536-a098-2b29aed913fd,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artefakt-kostroma.ru,no,3c335de4-322e-4522-ac86-4f89daaed821,1,1,no,true,no,True,False
REGION_MARKUP,https://artefakt-kostroma.ru,no,48f1a411-3aa5-44d1-93dd-da4d343e8515,1,1,no,true,no,True,False
REGION_MARKUP,https://arteg.ru,no,1abecfe1-47c0-42c7-9d78-4ebdcd70d9ed,1,1,yes,false,yes,False,False
REGION_MARKUP,https://arteg.ru,no,b0d1e7b4-02c7-4e29-b530-1819cb277ebb,1,1,yes,false,yes,False,False
REGION_MARKUP,https://arteg.ru,no,eb7e472b-3d09-429e-82b3-99adc789b1d5,1,1,yes,false,yes,False,False
REGION_MARKUP,https://artelamp.su,no,be51c632-1f9c-4cad-b617-29b6f5ec51a7,1,1,no,true,no,True,False
REGION_MARKUP,https://artemicvety.ru,no,12cc03af-8b7e-482e-96f3-c4050958809e,1,1,no,true,no,True,False
REGION_MARKUP,https://artemicvety.ru,no,64d1484f-668d-4f9b-803b-1da6757f951f,1,1,no,true,no,True,False
REGION_MARKUP,https://artessa.ru,yes,08188725-dfd0-45d9-a7fc-3c88fbc78603,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artessa.ru,yes,30d85a21-7e26-4d2e-b62f-92ef3f6f63e6,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artessa.ru,yes,5e6a06b3-3add-4f8c-8146-49d7efaba2f7,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artextil37.ru,yes,77b4bd33-406b-41ce-8ca4-cd3e59efea25,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artextil37.ru,yes,7a4023f6-cad6-40d1-a8f9-bf4cd517e347,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artextil37.ru,yes,eaef5bbd-6290-4b24-bc54-82df1d851e34,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artfabric.ru,yes,924e73c9-5bc0-4743-b1c6-c5b69a0b2dd7,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artflo39.ru,no,06c8be11-c750-43c7-8391-5ad37d35078d,1,1,no,true,no,True,False
REGION_MARKUP,https://artflora.ru,no,42d941ff-880b-4b17-ad97-228d5e052fcf,1,1,no,true,no,True,False
REGION_MARKUP,https://artflora.ru,no,6f613442-6ee5-45c1-bd24-81f7f21ecba2,1,1,no,true,no,True,False
REGION_MARKUP,https://artgalleryspb.ru,no,94b7a260-ebc3-4c57-b0a0-3cc8dfcd6a8a,1,1,yes,false,yes,False,False
REGION_MARKUP,https://artgift.ru,no,1204c479-359c-4c88-84cd-04b70b55ea77,1,1,no,true,no,True,False
REGION_MARKUP,https://artgift.ru,no,752ca130-631f-4539-a952-6de2dad81826,1,1,no,true,no,True,False
REGION_MARKUP,https://artglass.ru,yes,77183bbd-d1ca-45b8-88fa-f82379994d71,1,1,yes,true,yes,True,False
REGION_MARKUP,https://arthurwoodworkerstore.ru,yes,98066412-15f1-41b6-9f4b-e6676d01d143,1,1,yes,true,yes,True,False
REGION_MARKUP,https://arthurwoodworkerstore.ru,yes,dfb84f1a-324c-46a6-9743-ca809c8d19f6,1,1,yes,true,yes,True,False
REGION_MARKUP,https://articoli.ru,yes,177b2566-279b-4d8d-b890-b9383748b9b3,1,1,no,false,no,False,False
REGION_MARKUP,https://articoli.ru,yes,4a9f6703-8890-478c-975c-3887b7eac05d,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artinmag.ru,no,b0c9b739-19b1-4d12-b62e-74663d3808d1,1,1,no,true,no,True,False
REGION_MARKUP,https://artinmag.ru,no,d9c99994-ffb8-43bd-ae4b-b949953515ad,1,1,no,true,no,True,False
REGION_MARKUP,https://artishok-shop.ru,no,385caf6b-8e41-440f-a7e5-704d0e650250,1,1,no,true,no,True,False
REGION_MARKUP,https://artishok-shop.ru,no,5702409f-a5f9-4973-a4c5-86d26d1aa605,1,1,no,true,no,True,False
REGION_MARKUP,https://artishok-shop.ru,no,9fd0f5a3-c412-4a51-8424-21e50b873f9e,1,1,yes,false,yes,False,False
REGION_MARKUP,https://artishok-shop.ru,no,d7d3b935-cab0-4b09-9e1f-569946c80640,1,1,no,true,no,True,False
REGION_MARKUP,https://artistic-co.ru,yes,b273c142-446e-4aa3-80f8-4af0297751f1,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artistic-co.ru,yes,ced5db35-f978-4271-8112-2229c9334057,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artluster.ru,no,7a95938f-9959-44b9-9a54-823ab185dafb,1,1,no,true,no,True,False
REGION_MARKUP,https://artluster.ru,no,878cff29-f762-4fab-9b1f-39fb2c447b93,1,1,not_working,false,not_working,False,False
REGION_MARKUP,https://artmetallpsk.ru,no,31a2636b-1aaa-470f-8ed6-7012d6e3f9de,1,1,no,true,no,True,False
REGION_MARKUP,https://artmetallpsk.ru,no,b108fd39-4a9b-4685-bb0b-92c62241b711,1,1,no,true,no,True,False
REGION_MARKUP,https://artobject.ru,no,7118c7b6-aafb-4619-ad46-64a596fce344,1,1,no,true,no,True,False
REGION_MARKUP,https://artobject.ru,no,a1d69fa7-4712-4c63-b815-823f6e3e8a05,1,1,no,true,no,True,False
REGION_MARKUP,https://artobject.ru,no,eaef5bbd-6290-4b24-bc54-82df1d851e34,1,1,no,true,no,True,False
REGION_MARKUP,https://artobject.ru,no,fdff4d04-6b5d-460f-9e66-c4a79ef1ecc4,1,1,no,true,no,True,False
REGION_MARKUP,https://artofflowers.ru,no,80eea209-d861-468f-aad2-7b51196fb31c,1,1,yes,false,yes,False,False
REGION_MARKUP,https://artofflowers.ru,no,eb7e472b-3d09-429e-82b3-99adc789b1d5,1,1,no,true,no,True,False
REGION_MARKUP,https://artol35.ru,no,3f08392a-b0dc-439a-a63e-148634c8b523,1,1,no,true,no,True,False
REGION_MARKUP,https://artol35.ru,no,481e7e1f-c46b-496e-8360-f17d1ca16571,1,1,no,true,no,True,False
REGION_MARKUP,https://artol35.ru,no,982f4e3e-dfce-482f-ac6d-507de9933722,1,1,no,true,no,True,False
REGION_MARKUP,https://artol35.ru,no,c1fd2d4f-1c4d-48de-a439-bba9669b7d18,1,1,no,true,no,True,False
REGION_MARKUP,https://artpaket.ru,no,14910d06-4d0f-4d11-90e5-b75e877822f8,1,1,no,true,no,True,False
REGION_MARKUP,https://artpaket.ru,no,261ce51e-78ed-4ad6-b42e-8187fd797a1c,1,1,no,true,no,True,False
REGION_MARKUP,https://artpole.ru,yes,60a5de70-6bdd-46ee-95fa-ca5431487273,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artpole.ru,yes,857be176-631e-4386-b604-567289874bbc,1,1,no,false,no,False,False
REGION_MARKUP,https://artpole.ru,yes,ec53ba4c-d46d-4fba-a177-5d0e7069cd47,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artpunk23.ru,no,c61c62de-7aa4-4f60-a69e-2341f7e7c860,1,1,no,true,no,True,False
REGION_MARKUP,https://artpunk23.ru,no,efe42cca-9ac9-4c21-8d8c-bef29cdecf61,1,1,no,true,no,True,False
REGION_MARKUP,https://artribbon.ru,no,38096d3b-524d-4749-beb2-962c3898a21d,1,1,yes,false,yes,False,False
REGION_MARKUP,https://artribbon.ru,no,605c287d-08a1-4ee4-9cd1-870680c63ae1,1,1,yes,false,yes,False,False
REGION_MARKUP,https://artribbon.ru,no,64315f49-fbba-4fdb-84fa-21c163a6575d,1,1,yes,false,yes,False,False
REGION_MARKUP,https://artribbon.ru,no,86834645-2f72-4b8f-b64c-b405edda924f,1,1,no,true,no,True,False
REGION_MARKUP,https://artron.ru,no,2f9215d9-ee0e-4dfe-904a-4db280532cde,1,1,no,true,no,True,False
REGION_MARKUP,https://artron.ru,no,5127fdb1-4f26-45d6-84de-baeeaeb7a7b8,1,1,no,true,no,True,False
REGION_MARKUP,https://artron.ru,no,8b523de0-6946-44d3-8127-a3492b93a2f4,1,1,no,true,no,True,False
REGION_MARKUP,https://artron.ru,no,8cb2fc5b-fd69-4665-adf4-385e95e56948,1,1,no,true,no,True,False
REGION_MARKUP,https://artron.ru,no,a92fc929-990b-4a63-b524-5b7af4de4ba6,1,1,no,true,no,True,False
REGION_MARKUP,https://artron.ru,no,d1445c3c-6288-4eb3-8bbc-f866750b5ab2,1,1,no,true,no,True,False
REGION_MARKUP,https://artrusichi.ru,yes,39a36deb-a0e2-4bc1-bf13-01ea894ff425,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artrusichi.ru,yes,9687195e-44b4-45c9-8de6-3ef7160e001c,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artsever.shop,no,2d7a63bf-0b10-48e8-96d4-50de33c4b41d,1,1,no,true,no,True,False
REGION_MARKUP,https://artsever.shop,no,adeea73a-d5d9-443c-83d9-a00f85711f97,1,1,no,true,no,True,False
REGION_MARKUP,https://artskver.ru,yes,7a4023f6-cad6-40d1-a8f9-bf4cd517e347,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artstudio-shop.ru,yes,7dc5b231-9d76-4200-8573-2666cfd9b793,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artstudio-shop.ru,yes,b86935a3-0a4a-406c-8604-7f6eafee0811,1,1,yes,true,yes,True,False
REGION_MARKUP,https://artsurfer.ru,no,f7c1fec2-8742-455f-91d3-8206e3282b85,1,1,no,true,no,True,False
REGION_MARKUP,https://artuda.com,no,035da7e6-9334-43db-bdd3-7ff3de7c7b10,1,1,yes,false,yes,False,False
REGION_MARKUP,https://artuda.com,no,335595e6-8bf6-4ceb-9553-5d5437a74585,1,1,no,true,no,True,False
REGION_MARKUP,https://artwall.ru,not_working,c10f4d12-e61b-49a1-be8e-65a1ed17a676,1,1,not_working,true,not_working,True,False
REGION_MARKUP,https://artwood.ru,no,e1c657dc-42d0-46a7-96a8-2d883c1ab01e,1,1,yes,false,yes,False,False
REGION_MARKUP,https://artwood.ru,no,f35a1195-c7f0-4912-af3a-b231d29bf325,1,1,yes,false,yes,False,False
REGION_MARKUP,https://aru.ooo,yes,4ca55cdb-d96b-4085-9b2d-8b8b1a35a166,1,1,yes,true,yes,True,False
REGION_MARKUP,https://aruda.ru,no,7840c9cf-2adf-4fa1-bc6f-54c82eb48230,1,1,yes,false,yes,False,False
REGION_MARKUP,https://arvest-msk.ru,no,a73116a5-a4a4-4173-813e-7301f57a7403,1,1,no,true,no,True,False
REGION_MARKUP,https://as-mart.ru,yes,0570fc6e-44e2-4cef-b320-5e9b91f98dec,1,1,yes,true,yes,True,False
REGION_MARKUP,https://as-mart.ru,yes,284ce8ac-1fd8-4e3e-ab61-4cd6035dbfe9,1,1,yes,true,yes,True,False
REGION_MARKUP,https://as-mebel-spb.ru,no,071fe999-2435-4fbe-9d18-87ce0ba97f38,1,1,no,true,no,True,False
REGION_MARKUP,https://as-mebel-spb.ru,no,335595e6-8bf6-4ceb-9553-5d5437a74585,1,1,no,true,no,True,False
REGION_MARKUP,https://as-mebel-spb.ru,no,c11f8e65-a32e-4fd7-a15b-427b77fcac9c,1,1,no,true,no,True,False
REGION_MARKUP,https://as-mebel-spb.ru,no,d981bb52-3bf7-4c09-9454-ecce932dfcc1,1,1,no,true,no,True,False
REGION_MARKUP,https://as.parts,no,1c326834-5519-4b32-bc3b-13153d6fb021,1,1,yes,false,yes,False,False
REGION_MARKUP,https://as.parts,no,e652c8da-f94c-4028-870c-184271f94c87,1,1,yes,false,yes,False,False
REGION_MARKUP,https://asantech.ru,yes,07b86d4e-9208-4e35-8abf-d366b4a81764,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asantech.ru,yes,1d8c8f00-d312-428e-8973-b85d30407993,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asantech.ru,yes,a1d19bc3-cd2e-4733-b7c2-eb317e724e2c,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asantech.ru,yes,a391d12e-2f68-46db-a9fd-46779dd90493,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asantech.ru,yes,d45aaa9a-f7b2-4a21-90fd-3a94a143d6c3,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asanteh.ru,yes,39693f59-1d97-4bd5-8beb-0974fedfa4f3,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asanteh.ru,yes,b108fd39-4a9b-4685-bb0b-92c62241b711,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asberg.ru,yes,32517ad0-dae9-4f5f-a6ca-db473e6883db,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ascalini.online,yes,c1f024b9-c88e-437e-941f-26f05f89b3f9,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ascan.ru,no,4a6b1a21-a317-4f9b-b62a-fc3ffbeb6fd6,1,1,no,true,no,True,False
REGION_MARKUP,https://ascgroup.ru,no,071fe999-2435-4fbe-9d18-87ce0ba97f38,1,1,no,true,no,True,False
REGION_MARKUP,https://ascgroup.ru,no,de7b94e2-71f7-4ec3-b2c0-d3d0befefbfd,1,1,no,true,no,True,False
REGION_MARKUP,https://asecurity.ru,no,02be8b4b-78eb-4da7-aacc-8f06846a5266,1,1,yes,false,yes,False,False
REGION_MARKUP,https://asecurity.ru,no,ff35b275-0890-4a49-90c0-840c058ebe9c,1,1,yes,false,yes,False,False
REGION_MARKUP,https://aservisvrn.ru,no,a391d12e-2f68-46db-a9fd-46779dd90493,1,1,no,true,no,True,False
REGION_MARKUP,https://aservisvrn.ru,no,c8ee73a9-34c4-4e9a-acda-caaf148f6d0b,1,1,no,true,no,True,False
REGION_MARKUP,https://asia-profi.ru,no,5a718ca8-d46e-4de7-9c52-9c5ae96424ab,1,1,no,true,no,True,False
REGION_MARKUP,https://asiacars.ru,no,3f5ed163-4951-406e-acbc-f6a9102abf74,1,1,yes,false,yes,False,False
REGION_MARKUP,https://asiacars.ru,no,61adbd6d-e0cf-4100-abd5-940add4faf9f,1,1,yes,false,yes,False,False
REGION_MARKUP,https://asiamotors78.ru,no,35a2c3d4-14e7-41a0-957f-e945fa5b448b,1,1,no,true,no,True,False
REGION_MARKUP,https://asiamotors78.ru,no,e66dc022-aa32-4bba-b438-9fb06cb4bb91,1,1,no,true,no,True,False
REGION_MARKUP,https://asianaparts.ru,no,5b18871a-9bea-4477-8204-1ce49069a04a,1,1,no,true,no,True,False
REGION_MARKUP,https://asianaparts.ru,no,ea03c358-f9fb-4692-bd98-ba8cdaeeb33e,1,1,no,true,no,True,False
REGION_MARKUP,https://asictrend.ru,yes,2fd3f107-d0b4-4bac-9cac-7d76d710998e,1,1,not_working,false,not_working,False,False
REGION_MARKUP,https://asictrend.ru,yes,961367c5-d540-4799-8e23-65e29f7731cc,1,1,not_working,false,not_working,False,False
REGION_MARKUP,https://asko-russia.ru,yes,5bd6bebf-cb47-4ead-94b7-c09f1d660d15,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asko-store.ru,yes,108c737b-dbcd-4d83-a221-65fa930d29e1,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asko-store.ru,yes,42e834d9-ba79-4a34-9e8f-05e0dda54514,1,1,no,false,no,False,False
REGION_MARKUP,https://asko-store.ru,yes,45c9057f-e51d-47bb-8ebb-db1700eefc57,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asko-store.ru,yes,567e046d-2c87-4ca0-ab9d-23172dac4c56,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asko-store.ru,yes,b16b50c8-cdc5-4c25-904d-b06aab4a73eb,1,1,no,false,no,False,False
REGION_MARKUP,https://askom.ru,no,a1fbe044-02d9-4379-895b-066b119ab39d,1,1,yes,false,yes,False,False
REGION_MARKUP,https://askom.ru,no,de5f66e6-0b27-4b14-b19e-73697912815c,1,1,no,true,no,True,False
REGION_MARKUP,https://asmokraska.ru,no,0bdffb6e-31b3-460b-8c80-cb765436c93f,1,1,yes,false,yes,False,False
REGION_MARKUP,https://asmokraska.ru,no,6ca201ac-3737-4ebd-bd69-6a895e619158,1,1,yes,false,yes,False,False
REGION_MARKUP,https://aspect-aspect.com,no,b108fd39-4a9b-4685-bb0b-92c62241b711,1,1,no,true,no,True,False
REGION_MARKUP,https://aspect-aspect.com,no,b4924fe4-2aa5-48e4-bd51-196fafc9b650,1,1,no,true,no,True,False
REGION_MARKUP,https://aspgarage.ru,no,7e4a209a-3f1a-41ba-8fd5-c5716ea81bec,1,1,no,true,no,True,False
REGION_MARKUP,https://aspro-rus.ru,yes,0020c33c-484f-4ec0-a41a-36983540d513,1,1,yes,true,yes,True,False
REGION_MARKUP,https://aspro-rus.ru,yes,07d76764-40e0-4957-8c11-f43a945afec8,1,1,yes,true,yes,True,False
REGION_MARKUP,https://aspro-sib.ru,yes,2df23e44-892a-4418-9fdb-9ec7bb30d77c,1,1,yes,true,yes,True,False
REGION_MARKUP,https://aspro-sib.ru,yes,62cb27e1-ad6d-4b01-99cb-3b20ddf59742,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ast.wine,no,6a75ddd4-561d-499b-80d6-6f26b9b2f1fd,1,1,no,true,no,True,False
REGION_MARKUP,https://astore.com.ru,no,4cdc1b8a-c78b-4b4a-90f6-214126612d39,1,1,yes,false,yes,False,False
REGION_MARKUP,https://astore.com.ru,no,b16b50c8-cdc5-4c25-904d-b06aab4a73eb,1,1,no,true,no,True,False
REGION_MARKUP,https://astra-electric.ru,no,ff8b009b-6636-414b-9384-0424ae6ce7f3,1,1,yes,false,yes,False,False
REGION_MARKUP,https://astrade.ru,no,71da7667-c6ee-4595-a73e-e73fb97d6d51,1,1,yes,false,yes,False,False
REGION_MARKUP,https://astradepets.ru,no,30fec9f0-4d57-47f5-9a67-869f002834fd,1,1,yes,false,yes,False,False
REGION_MARKUP,https://astraform.shop,no,77819419-6422-42df-9db5-1c4b97e984a0,1,1,no,true,no,True,False
REGION_MARKUP,https://astralpool.ru,yes,e5ad53d3-3dbc-4152-b9fb-b032e743f7e8,1,1,no,false,no,False,False
REGION_MARKUP,https://astraminilift.com,yes,b2fa13c9-3984-4d7c-84c2-bbef3e498f4d,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asus-russia.com.ru,yes,02d2c91f-7094-4f34-a21b-ae3b4d332997,1,1,not_working,false,not_working,False,False
REGION_MARKUP,https://asus-russia.com.ru,yes,0dc5dc0a-3c8b-481d-82d5-d200635a7d79,1,1,not_working,false,not_working,False,False
REGION_MARKUP,https://asvarkov.ru,no,3d167bec-2c74-4a13-ac25-8e41fa7dd19b,1,1,no,true,no,True,False
REGION_MARKUP,https://asvarkov.ru,no,63acc739-34f0-4fd6-8432-f440dc3dc0ad,1,1,no,true,no,True,False
REGION_MARKUP,https://asyamalbershtein.ru,yes,683ef251-944c-44f3-8ea6-730858bb4f0d,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asyamalbershtein.ru,yes,6d4c6ce8-c325-4a25-8064-1736bcf1f4a6,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asyamalbershtein.ru,yes,ced5db35-f978-4271-8112-2229c9334057,1,1,yes,true,yes,True,False
REGION_MARKUP,https://asyamalbershtein.ru,yes,ff1af0a7-297b-47bb-bfd0-61703542d27e,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atc25.ru,yes,1a1fea47-3e10-4251-a1fd-c587a0c1b3ce,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atc25.ru,yes,dd73d434-14ea-4530-a117-b7bd1d3fa751,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atego36.ru,no,99624475-ad5d-466c-8498-44c00abdc8d9,1,1,yes,false,yes,False,False
REGION_MARKUP,https://atego36.ru,no,d7814bd0-0a10-44d7-8352-2cf875c23f90,1,1,yes,false,yes,False,False
REGION_MARKUP,https://atelierkima.ru,no,17ebbc50-bade-4bb4-a130-a7249da9fb77,1,1,yes,false,yes,False,False
REGION_MARKUP,https://ateplica.ru,no,2e54e9c1-a80c-492c-9f17-309b28643357,1,1,no,true,no,True,False
REGION_MARKUP,https://ateplica.ru,no,6d9effef-2b5f-495b-97a8-4a86fbd693b2,1,1,yes,false,yes,False,False
REGION_MARKUP,https://ateplica.ru,no,c0455e32-8e11-4f28-bfb9-41a5b1358f9f,1,1,no,true,no,True,False
REGION_MARKUP,https://ateplica.ru,no,c427f345-5207-476f-b5ae-7030e246d95a,1,1,yes,false,yes,False,False
REGION_MARKUP,https://aterma.ru,no,1efeaad7-70c7-4ca3-b2a3-4541a8513051,1,1,no,true,no,True,False
REGION_MARKUP,https://aterma.ru,no,53fbb118-d28d-433f-8339-9de1f9d145d5,1,1,yes,false,yes,False,False
REGION_MARKUP,https://atesy.ru,yes,04c57bc3-0cd3-48be-a427-dbf0347ed27b,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atesy.ru,yes,3bc89316-e379-43ca-aa77-0366f41fcbdd,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atesy.ru,yes,5127fdb1-4f26-45d6-84de-baeeaeb7a7b8,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atesy.ru,yes,a9ed56ab-974a-4f51-9e8b-d4439ff722a9,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ateuco.ru,no,0f969cac-10b1-4e7d-880c-faf0177c8b2b,1,1,no,true,no,True,False
REGION_MARKUP,https://ateuco.ru,no,bb115c8e-bbba-402c-b134-e393650ae815,1,1,no,true,no,True,False
REGION_MARKUP,https://atis-ars.ru,yes,06c8be11-c750-43c7-8391-5ad37d35078d,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atkomplekt.ru,yes,08c2ebf7-98eb-40ed-8357-df5cee320961,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atkomplekt.ru,yes,1e2a70a3-5060-45db-8e78-a50b2819c44d,1,1,no,false,no,False,False
REGION_MARKUP,https://atkomplekt.ru,yes,3294ac72-3024-4f65-af3f-191dd2715c82,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atkomplekt.ru,yes,62cb27e1-ad6d-4b01-99cb-3b20ddf59742,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atlant-stav.ru,no,177b2566-279b-4d8d-b890-b9383748b9b3,1,1,no,true,no,True,False
REGION_MARKUP,https://atlant-stav.ru,no,89598ad1-534a-4fd2-bd3f-b1dcc3c0d29e,1,1,no,true,no,True,False
REGION_MARKUP,https://atlant-systems.ru,yes,b600526e-2c76-4a7c-be23-854b61d08520,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atlanta-service.ru,not_working,31424c1b-1bfe-4acd-b7b5-8198bee04ec0,1,1,yes,false,yes,False,False
REGION_MARKUP,https://atlanta-service.ru,not_working,cc787f05-6b26-4798-ad3d-1d780e36936f,1,1,yes,false,yes,False,False
REGION_MARKUP,https://atlanta-service.ru,not_working,d7d3b935-cab0-4b09-9e1f-569946c80640,1,1,yes,false,yes,False,False
REGION_MARKUP,https://atlanta24.ru,no,603f0125-2965-41f4-b154-b22e1175f3b3,1,1,no,true,no,True,False
REGION_MARKUP,https://atlanta24.ru,no,e047055c-7f4a-4bd8-ac53-9363912fb95e,1,1,no,true,no,True,False
REGION_MARKUP,https://atlantic-rf.ru,yes,0989a651-e516-4c1a-ae4e-03a76719ca75,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atlantic-rf.ru,yes,a8437a4d-9a5b-4690-bd7e-bddc1da4787d,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atlantic-underwear.ru,yes,02d2c91f-7094-4f34-a21b-ae3b4d332997,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atlantic-underwear.ru,yes,3a86f8c1-9d73-4bb0-82a3-56c33c267630,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atlantic-underwear.ru,yes,c1c154d8-2a2c-4e3d-a245-fbb778037d48,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atlantic-underwear.ru,yes,e29d2532-4b7b-4087-8598-f472b83c49fd,1,1,yes,true,yes,True,False
REGION_MARKUP,https://atlantis-mebel.ru,yes,7ce1f1a8-a8cd-47e3-8cd9-6610d08858a3,1,1,yes,true,yes,True,False
